club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,match_score,best_match_name,best_match_Overall_Match_Total_Standardized
Sevilla FC,Lautaro Acosta,25.0,Left Winger,Boca Juniors,"End of loanJun 30, 2013",in,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Luis Alberto,20.0,Central Midfield,Barcelona B,"End of loanJun 30, 2013",in,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Tiberio Guarente,27.0,Central Midfield,Bologna,"End of loanJun 30, 2013",in,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Alexis Ruano,27.0,Centre-Back,Getafe,"End of loanJun 30, 2013",in,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Álvaro Negredo,27.0,Centre-Forward,Man City,€25.00m,out,Summer,25.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Geoffrey Kondogbia,20.0,Defensive Midfield,Monaco,€20.00m,out,Summer,20.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Jesús Navas,27.0,Right-Back,Man City,€20.00m,out,Summer,20.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Gary Medel,26.0,Centre-Back,Cardiff,€13.00m,out,Summer,13.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Luis Alberto,20.0,Central Midfield,Liverpool,€8.00m,out,Summer,8.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Antonio Luna,22.0,Left-Back,Aston Villa,€2.00m,out,Summer,2.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,José Campaña,20.0,Central Midfield,Crystal Palace,€2.00m,out,Summer,2.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Emir Spahic,32.0,Centre-Back,Bay. Leverkusen,€400Th.,out,Summer,0.4,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Andrés Palop,39.0,Goalkeeper,Bay. Leverkusen,free transfer,out,Summer,0.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Alexis Ruano,27.0,Centre-Back,Getafe,free transfer,out,Summer,0.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Bernardo Espinosa,23.0,Centre-Back,Sporting Gijón,free transfer,out,Summer,0.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Lautaro Acosta,25.0,Left Winger,Lanús,free transfer,out,Summer,0.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Alberto Botía,24.0,Centre-Back,Elche CF,loan transfer,out,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Hiroshi Ibusuki,22.0,Centre-Forward,Valencia B,?,out,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Javi Hervás,24.0,Central Midfield,Hércules CF,loan transfer,out,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Baba Diawara,25.0,Centre-Forward,Levante,loan transfer,out,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Tiberio Guarente,27.0,Central Midfield,Catania,loan transfer,out,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Manu del Moral,29.0,Centre-Forward,Elche CF,loan transfer,out,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Miroslav Stevanovic,22.0,Right Midfield,Elche CF,loan transfer,out,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Beto,31.0,Goalkeeper,SC Braga,"End of loanJun 30, 2013",out,Summer,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Real Sociedad,Sergio Canales,22.0,Attacking Midfield,Valencia,€3.50m,in,Winter,3.5,Primera Division,2013,2013/2014,Spain,100,Real Sociedad,0.0607542567348171
Real Sociedad,Liassine Cadamuro,25.0,Centre-Back,RCD Mallorca,loan transfer,out,Winter,,Primera Division,2013,2013/2014,Spain,100,Real Sociedad,0.0607542567348171
Real Sociedad,Diego Ifrán,26.0,Centre-Forward,Dep. La Coruña,loan transfer,out,Winter,,Primera Division,2013,2013/2014,Spain,100,Real Sociedad,0.0607542567348171
Sevilla FC,Miroslav Stevanovic,23.0,Right Midfield,Elche CF,"End of loanJan 30, 2014",in,Winter,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Tiberio Guarente,28.0,Central Midfield,Catania,"End of loanJan 30, 2014",in,Winter,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Juan Cala,24.0,Centre-Back,Cardiff,€350Th.,out,Winter,0.35,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Raul Rusescu,25.0,Centre-Forward,SC Braga,Loan fee:€225Th.,out,Winter,0.225,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Hedwiges Maduro,28.0,Defensive Midfield,PAOK Salonika,free transfer,out,Winter,0.0,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Julián Cuesta,22.0,Goalkeeper,UD Almería,loan transfer,out,Winter,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Miroslav Stevanovic,23.0,Right Midfield,Alavés,loan transfer,out,Winter,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Bryan Rabello,19.0,Attacking Midfield,Dep. La Coruña,loan transfer,out,Winter,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Tiberio Guarente,28.0,Central Midfield,Chievo Verona,loan transfer,out,Winter,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Sevilla FC,Diego Perotti,25.0,Left Winger,Boca Juniors,loan transfer,out,Winter,,Primera Division,2013,2013/2014,Spain,100,Sevilla FC,0.1093525968272595
Athletic Bilbao,Iñigo Pérez,26.0,Central Midfield,RCD Mallorca,"End of loanJan 31, 2014",in,Winter,,Primera Division,2013,2013/2014,Spain,60,Atletico Madrid,0.2597835912278392
Real Madrid,James Rodríguez,23.0,Attacking Midfield,Monaco,€75.00m,in,Summer,75.0,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Toni Kroos,24.0,Central Midfield,Bayern Munich,€25.00m,in,Summer,25.0,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Keylor Navas,27.0,Goalkeeper,Levante,€10.00m,in,Summer,10.0,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Chicharito,26.0,Centre-Forward,Man Utd,Loan fee:€3.00m,in,Summer,3.0,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Fernando Pacheco,22.0,Goalkeeper,RM Castilla,-,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Nuri Sahin,25.0,Defensive Midfield,Bor. Dortmund,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Denis Cheryshev,23.0,Left Winger,Sevilla FC,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Ángel Di María,26.0,Right Winger,Man Utd,€75.00m,out,Summer,75.0,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Álvaro Morata,21.0,Centre-Forward,Juventus,€20.00m,out,Summer,20.0,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Xabi Alonso,32.0,Defensive Midfield,Bayern Munich,€9.00m,out,Summer,9.0,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Nuri Sahin,25.0,Defensive Midfield,Bor. Dortmund,€7.00m,out,Summer,7.0,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Casemiro,22.0,Defensive Midfield,FC Porto,Loan fee:€1.20m,out,Summer,1.2,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Jesús Fernández,26.0,Goalkeeper,Levante,€500Th.,out,Summer,0.5,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Diego López,32.0,Goalkeeper,AC Milan,free transfer,out,Summer,0.0,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Real Madrid,Denis Cheryshev,23.0,Left Winger,Villarreal,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Real Madrid,0.3216799528701357
Athletic Bilbao,Borja Viguera,27.0,Centre-Forward,Alavés,€1.00m,in,Summer,1.0,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Kepa Arrizabalaga,19.0,Goalkeeper,Bilbao Athletic,-,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Unai Bustinza,22.0,Centre-Back,Bilbao Athletic,-,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Ager Aketxe,20.0,Attacking Midfield,Bilbao Athletic,-,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Unai López,18.0,Central Midfield,Bilbao Athletic,-,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Iker Guarrotxena,21.0,Left Winger,Bilbao Athletic,-,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Raúl Fernández,26.0,Goalkeeper,CD Numancia,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Jon Aurtenetxe,22.0,Centre-Back,Celta de Vigo,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Jonás Ramalho,21.0,Centre-Back,Girona,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Iñigo Ruiz de Galarreta,20.0,Central Midfield,CD Mirandés,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Ander Herrera,24.0,Central Midfield,Man Utd,€36.00m,out,Summer,36.0,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Raúl Fernández,26.0,Goalkeeper,Racing,free transfer,out,Summer,0.0,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Iñigo Pérez,26.0,Central Midfield,CD Numancia,free transfer,out,Summer,0.0,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Borja Ekiza,26.0,Centre-Back,SD Eibar,free transfer,out,Summer,0.0,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Jonás Ramalho,21.0,Centre-Back,Girona,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Iñigo Ruiz de Galarreta,21.0,Central Midfield,Real Zaragoza,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Unai Albizua,25.0,Centre-Back,CD Tenerife,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Athletic Bilbao,Iker Guarrotxena,21.0,Left Winger,CD Tenerife,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Athletic Bilbao,0.0227709516986385
Sevilla FC,Grzegorz Krychowiak,24.0,Defensive Midfield,Stade Reims,€5.50m,in,Summer,5.5,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Timothée Kolodziejczak,22.0,Centre-Back,OGC Nice,€3.00m,in,Summer,3.0,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Aleix Vidal,24.0,Right-Back,UD Almería,€3.00m,in,Summer,3.0,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Nicolás Pareja,30.0,Centre-Back,Spartak Moscow,€2.50m,in,Summer,2.5,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Benoît Trémoulinas,28.0,Left-Back,Dynamo Kyiv,€2.50m,in,Summer,2.5,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Éver Banega,26.0,Central Midfield,Valencia,€2.50m,in,Summer,2.5,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Daniel Carriço,25.0,Centre-Back,Reading,€1.80m,in,Summer,1.8,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Mariano Barbosa,29.0,Goalkeeper,UD Las Palmas,€150Th.,in,Summer,0.15,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Alejandro Arribas,25.0,Centre-Back,CA Osasuna,free transfer,in,Summer,0.0,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Stéphane Mbia,28.0,Defensive Midfield,QPR,free transfer,in,Summer,0.0,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Denis Suárez,20.0,Attacking Midfield,Barcelona,loan transfer,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Gerard Deulofeu,20.0,Centre-Forward,Barcelona,loan transfer,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Iago Aspas,26.0,Centre-Forward,Liverpool,loan transfer,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Sergio Rico,20.0,Goalkeeper,Sevilla Atl.,-,in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Diego Perotti,25.0,Left Winger,Boca Juniors,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Tiberio Guarente,28.0,Central Midfield,Chievo Verona,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Miroslav Stevanovic,23.0,Right Midfield,Alavés,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Bryan Rabello,20.0,Attacking Midfield,Dep. La Coruña,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Julián Cuesta,23.0,Goalkeeper,UD Almería,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Raul Rusescu,25.0,Centre-Forward,SC Braga,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Baba Diawara,26.0,Centre-Forward,Levante,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Javi Hervás,25.0,Central Midfield,Hércules CF,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Alberto Botía,25.0,Centre-Back,Elche CF,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Manu del Moral,30.0,Centre-Forward,Elche CF,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Alberto Moreno,22.0,Left-Back,Liverpool,€18.00m,out,Summer,18.0,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Ivan Rakitic,26.0,Central Midfield,Barcelona,€18.00m,out,Summer,18.0,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Federico Fazio,27.0,Centre-Back,Spurs,€10.00m,out,Summer,10.0,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Jairo Samperio,21.0,Left Winger,1.FSV Mainz 05,€2.20m,out,Summer,2.2,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Alberto Botía,25.0,Centre-Back,Olympiacos,€2.00m,out,Summer,2.0,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Diego Perotti,25.0,Left Winger,Genoa,€350Th.,out,Summer,0.35,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Javi Varas,31.0,Goalkeeper,Real Valladolid,free transfer,out,Summer,0.0,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Raul Rusescu,26.0,Centre-Forward,Steaua Bucharest,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Javi Hervás,25.0,Central Midfield,CE Sabadell,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Julián Cuesta,23.0,Goalkeeper,UD Almería,?,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Tiberio Guarente,28.0,Central Midfield,Empoli,?,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Manu del Moral,30.0,Centre-Forward,SD Eibar,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Bryan Rabello,20.0,Attacking Midfield,FC Luzern,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Baba Diawara,26.0,Centre-Forward,Getafe,loan transfer,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Miroslav Stevanovic,24.0,Right Midfield,Without Club,-,out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Denis Cheryshev,23.0,Left Winger,Real Madrid,"End of loanJun 30, 2014",out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Stéphane Mbia,28.0,Defensive Midfield,QPR,"End of loanJun 30, 2014",out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Daniel Carriço,25.0,Centre-Back,Reading,"End of loanJun 30, 2014",out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Nicolás Pareja,30.0,Centre-Back,Spartak Moscow,"End of loanJun 30, 2014",out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Sevilla FC,Marko Marin,25.0,Attacking Midfield,Chelsea,"End of loanJun 30, 2014",out,Summer,,Primera Division,2014,2014/2015,Spain,100,Sevilla FC,0.2780276177174862
Real Sociedad,Alfred Finnbogason,25.0,Centre-Forward,Heerenveen,€8.00m,in,Summer,8.0,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Esteban Granero,27.0,Central Midfield,QPR,€4.00m,in,Summer,4.0,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Raúl Navas,26.0,Centre-Back,SD Eibar,free transfer,in,Summer,0.0,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Iñaki Urkizu,24.0,Right-Back,Sestao River,?,in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Gerónimo Rulli,22.0,Goalkeeper,Maldonado,loan transfer,in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Pablo Hervías,21.0,Right Winger,Real Sociedad B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Joseba Zaldua,22.0,Right-Back,Real Sociedad B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Jon Gaztañaga,23.0,Central Midfield,Real Sociedad B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Iñaki Urkizu,24.0,Right-Back,Real Unión,"End of loanJun 30, 2015",in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Diego Ifrán,27.0,Centre-Forward,Dep. La Coruña,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Liassine Cadamuro,26.0,Centre-Back,RCD Mallorca,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Óscar Vega,27.0,Attacking Midfield,Real Unión,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
Real Sociedad,Mikel Abaroa,25.0,Attacking Midfield,Real Unión,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,50,Chelsea,0.7027591558974029
